"","date","open","high","low","close","volume","adj.close","symbol","sig.action","action","action.type","balance","trade","trade.value","holds","market.value","net.gain","total.cash.flow","avg.CPS","base.ROI","ROI"
"907",2011-08-05,56.32,56.32,51.01,53.11,17760300,49.237,"XOP",NA,NA,NA,18060.88,0,0,41,2177.51,238.39,-1939.12,61.56,0.028,0.012
"908",2011-08-08,51.14,51.21,46.36,47.12,12768700,43.684,"XOP",NA,NA,NA,18060.88,0,0,41,1931.92,-7.2,-1939.12,61.56,-0.088,0
"909",2011-08-09,48.21,49.9,45.7,49.83,13200800,46.196,"XOP",NA,NA,NA,18060.88,0,0,41,2043.03,103.91,-1939.12,61.56,-0.035,0.005
"910",2011-08-10,49.21,51.65,48.43,48.91,15101600,45.343,"XOP",NA,NA,NA,18060.88,0,0,41,2005.31,66.19,-1939.12,61.56,-0.053,0.003
"911",2011-08-11,49.63,53.42,48.95,52.57,10348000,48.736,"XOP",NA,NA,NA,18060.88,0,0,41,2155.37,216.25,-1939.12,61.56,0.018,0.011
"912",2011-08-12,53.38,54.1,52.3,52.75,7517500,48.903,"XOP",NA,NA,NA,18060.88,0,0,41,2162.75,223.63,-1939.12,61.56,0.021,0.011
"913",2011-08-15,53.16,55.1,53.16,55.02,5645100,51.008,"XOP",NA,NA,NA,18060.88,0,0,41,2255.82,316.7,-1939.12,61.56,0.065,0.016
"914",2011-08-16,54.24,54.29,52.43,52.98,11796500,49.116,"XOP",NA,NA,NA,18060.88,0,0,41,2172.18,233.06,-1939.12,61.56,0.026,0.012
"915",2011-08-17,53.76,54.71,52.96,53.38,6634400,49.487,"XOP",NA,NA,NA,18060.88,0,0,41,2188.58,249.46,-1939.12,61.56,0.034,0.012
"916",2011-08-18,51.67,51.67,48.94,49.63,9482900,46.011,"XOP","out","s","close",20179.35,-41,2118.47,0,0,179.35,179.35,0,-0.039,0.009
"917",2011-08-19,48.66,50.61,48.33,48.68,8673000,45.13,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.057,0.009
"918",2011-08-22,49.83,50.19,46.88,47.14,10650500,43.702,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.087,0.009
"919",2011-08-23,47.5,49.73,46.82,49.67,10429100,46.048,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.038,0.009
"920",2011-08-24,49.47,50.37,48.8,50.13,5358900,46.474,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.029,0.009
"921",2011-08-25,51.12,51.31,48.65,48.95,4756600,45.38,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.052,0.009
"922",2011-08-26,48.01,50.54,47.72,50.44,6223700,46.762,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.023,0.009
"923",2011-08-29,51.52,52.98,51.29,52.87,5274000,49.014,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.024,0.009
"924",2011-08-30,52.21,53.97,52.06,53.55,4850000,49.645,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.037,0.009
"925",2011-08-31,54.07,54.87,52.95,53.67,5762000,49.756,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.039,0.009
"926",2011-09-01,53.63,54.54,52.83,52.88,5177100,49.024,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.024,0.009
"927",2011-09-02,51.36,51.95,50.44,51.06,5086200,47.336,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.011,0.009
"928",2011-09-06,49.47,50.9,48.93,50.73,9292300,47.031,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.018,0.009
"929",2011-09-07,51.94,53.69,51.8,53.47,7101100,49.571,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.035,0.009
"930",2011-09-08,53.09,54.34,52.13,52.55,5617900,48.718,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.018,0.009
"931",2011-09-09,51.94,52.49,50.19,50.68,7568800,46.984,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.019,0.009
"932",2011-09-12,49.68,51.05,49.2,50.69,6722200,46.993,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.018,0.009
"933",2011-09-13,50.69,51.57,49.9,51.15,5545100,47.42,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.01,0.009
"934",2011-09-14,51.36,52.53,50.12,51.83,6061900,48.05,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.004,0.009
"935",2011-09-15,52.61,53.33,51.99,53.2,6428200,49.32,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.03,0.009
"936",2011-09-16,53.2,53.74,52.12,53,5975800,49.203,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.028,0.009
"937",2011-09-19,52.17,52.4,50.48,51.75,7290100,48.042,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.003,0.009
"938",2011-09-20,51.86,52.84,50.96,51.09,5370700,47.429,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.009,0.009
"939",2011-09-21,51.2,52.11,48.84,48.96,9925600,45.452,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.051,0.009
"940",2011-09-22,46.74,46.95,44.03,45.33,11620200,42.082,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.121,0.009
"941",2011-09-23,44.45,45.72,44.21,44.41,4871300,41.228,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.139,0.009
"942",2011-09-26,44.77,46.25,43.17,46.11,9439000,42.806,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.106,0.009
"943",2011-09-27,47.54,49.23,47.18,47.51,9943700,44.106,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.079,0.009
"944",2011-09-28,47.44,48.04,44.79,44.83,7445400,41.618,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.131,0.009
"945",2011-09-29,46.28,46.4,43.35,44.64,9924200,41.442,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.134,0.009
"946",2011-09-30,43.84,44.35,42.8,42.86,7116700,39.789,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.169,0.009
"947",2011-10-03,42.41,42.55,39.91,39.99,12049300,37.125,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.225,0.009
"948",2011-10-04,39.23,42.25,37.67,42.22,20012600,39.195,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.181,0.009
"949",2011-10-05,42.86,44.35,41.28,43.97,11377900,40.82,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.147,0.009
"950",2011-10-06,43.66,45.37,43.1,44.9,10806400,41.683,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.129,0.009
"951",2011-10-07,45.25,45.64,43.21,43.84,10690600,40.699,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.15,0.009
"952",2011-10-10,44.6,47.28,44.6,47.05,8711000,43.679,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.088,0.009
"953",2011-10-11,46.52,47.96,46.05,47.33,7783700,43.939,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.082,0.009
"954",2011-10-12,47.82,49.03,47.72,48.01,6057400,44.57,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.069,0.009
"955",2011-10-13,47.48,48.6,46.5,48.15,7498800,44.7,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.066,0.009
"956",2011-10-14,49.24,50.9,49.06,50.85,7454700,47.207,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.014,0.009
"957",2011-10-17,51.15,51.35,50.02,50.15,7574500,46.557,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.028,0.009
"958",2011-10-18,50.55,52.4,48.89,52.12,10953100,48.386,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.011,0.009
"959",2011-10-19,51.83,52.91,50.8,51.17,7818500,47.504,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.008,0.009
"960",2011-10-20,51.18,51.69,49.51,51.26,8247100,47.587,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,-0.006,0.009
"961",2011-10-21,52.22,53.14,51.66,52.8,6123800,49.017,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.024,0.009
"962",2011-10-24,53.15,54.29,53.01,54.07,7363100,50.196,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.048,0.009
"963",2011-10-25,53.66,53.89,51.48,51.69,9487900,47.986,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.002,0.009
"964",2011-10-26,52.64,53.71,50.97,53.26,7773000,49.444,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.033,0.009
"965",2011-10-27,55.69,57.68,54.7,56.9,13017400,52.823,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.103,0.009
"966",2011-10-28,55.96,57.46,55.96,56.89,7334200,52.814,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.103,0.009
"967",2011-10-31,55.85,56.02,53.85,53.85,6208000,49.992,"XOP",NA,NA,NA,20179.35,0,0,0,0,179.35,179.35,0,0.044,0.009
"968",2011-11-01,51.4,52.83,50.72,51.98,9232000,48.256,"XOP","in","b","open",17660.75,49,-2518.6,49,2547.02,207.77,-2339.25,51.4,0.008,0.01
"969",2011-11-02,53.36,54.65,52.97,54.5,9817400,50.595,"XOP",NA,NA,NA,17660.75,0,0,49,2670.5,331.25,-2339.25,51.4,0.057,0.017
"970",2011-11-03,55.64,56.42,53.96,56.08,8618200,52.062,"XOP",NA,NA,NA,17660.75,0,0,49,2747.92,408.67,-2339.25,51.4,0.087,0.02
"971",2011-11-04,55.53,57.04,54.9,56.87,8049200,52.795,"XOP",NA,NA,NA,17660.75,0,0,49,2786.63,447.38,-2339.25,51.4,0.103,0.022
"972",2011-11-07,57.05,57.53,55.74,56.98,7585100,52.897,"XOP",NA,NA,NA,17660.75,0,0,49,2792.02,452.77,-2339.25,51.4,0.105,0.023
"973",2011-11-08,57.48,57.67,55.83,57.56,10085700,53.436,"XOP",NA,NA,NA,17660.75,0,0,49,2820.44,481.19,-2339.25,51.4,0.116,0.024
"974",2011-11-09,55.98,55.98,53.71,53.76,9058400,49.908,"XOP",NA,NA,NA,17660.75,0,0,49,2634.24,294.99,-2339.25,51.4,0.042,0.015
"975",2011-11-10,54.97,55.71,53.35,55,8258900,51.059,"XOP",NA,NA,NA,17660.75,0,0,49,2695,355.75,-2339.25,51.4,0.066,0.018
"976",2011-11-11,55.89,56.51,55.63,56.03,3433700,52.015,"XOP",NA,NA,NA,17660.75,0,0,49,2745.47,406.22,-2339.25,51.4,0.086,0.02
"977",2011-11-14,55.01,55.83,54.24,55.06,4710400,51.115,"XOP",NA,NA,NA,17660.75,0,0,49,2697.94,358.69,-2339.25,51.4,0.068,0.018
"978",2011-11-15,54.94,56.2,54.47,55.78,5228100,51.783,"XOP",NA,NA,NA,17660.75,0,0,49,2733.22,393.97,-2339.25,51.4,0.082,0.02
"979",2011-11-16,55.18,57.07,54.85,55.11,8618900,51.161,"XOP",NA,NA,NA,17660.75,0,0,49,2700.39,361.14,-2339.25,51.4,0.069,0.018
"980",2011-11-17,54.78,55.22,52.46,52.83,10196400,49.045,"XOP",NA,NA,NA,17660.75,0,0,49,2588.67,249.42,-2339.25,51.4,0.024,0.012
"981",2011-11-18,53.15,53.62,52.22,52.75,6252700,48.97,"XOP",NA,NA,NA,17660.75,0,0,49,2584.75,245.5,-2339.25,51.4,0.023,0.012
"982",2011-11-21,51.93,52,50.31,51.75,6022500,48.042,"XOP",NA,NA,NA,17660.75,0,0,49,2535.75,196.5,-2339.25,51.4,0.003,0.01
"983",2011-11-22,51.53,52.33,50.64,51.29,5567300,47.615,"XOP",NA,NA,NA,17660.75,0,0,49,2513.21,173.96,-2339.25,51.4,-0.005,0.009
"984",2011-11-23,50.37,50.52,48.94,48.94,5707800,45.433,"XOP",NA,NA,NA,17660.75,0,0,49,2398.06,58.81,-2339.25,51.4,-0.051,0.003
"985",2011-11-25,48.64,49.45,48.14,48.14,2139800,44.691,"XOP",NA,NA,NA,17660.75,0,0,49,2358.86,19.61,-2339.25,51.4,-0.067,0.001
"986",2011-11-28,50.28,51.58,50.28,51.23,5288400,47.559,"XOP",NA,NA,NA,17660.75,0,0,49,2510.27,171.02,-2339.25,51.4,-0.007,0.009
"987",2011-11-29,51.39,52.5,50.98,52.04,5610600,48.311,"XOP",NA,NA,NA,17660.75,0,0,49,2549.96,210.71,-2339.25,51.4,0.009,0.011
"988",2011-11-30,53.91,55.21,53.91,55.17,4553400,51.217,"XOP",NA,NA,NA,17660.75,0,0,49,2703.33,364.08,-2339.25,51.4,0.07,0.018
"989",2011-12-01,54.91,55.87,54.36,54.84,5184000,50.911,"XOP",NA,NA,NA,17660.75,0,0,49,2687.16,347.91,-2339.25,51.4,0.063,0.017
"990",2011-12-02,55.5,56.37,55.17,55.32,5429300,51.356,"XOP",NA,NA,NA,17660.75,0,0,49,2710.68,371.43,-2339.25,51.4,0.073,0.019
"991",2011-12-05,56.6,56.84,55.43,56.04,4807400,52.025,"XOP",NA,NA,NA,17660.75,0,0,49,2745.96,406.71,-2339.25,51.4,0.087,0.02
"992",2011-12-06,55.85,56.9,55.35,56.36,5767100,52.322,"XOP",NA,NA,NA,17660.75,0,0,49,2761.64,422.39,-2339.25,51.4,0.093,0.021
"993",2011-12-07,56.01,56.04,54.77,55.42,6747300,51.449,"XOP",NA,NA,NA,17660.75,0,0,49,2715.58,376.33,-2339.25,51.4,0.075,0.019
"994",2011-12-08,55.19,55.52,52.67,52.87,5951300,49.082,"XOP",NA,NA,NA,17660.75,0,0,49,2590.63,251.38,-2339.25,51.4,0.025,0.013
"995",2011-12-09,53.08,55,53.08,54.79,5030200,50.864,"XOP",NA,NA,NA,17660.75,0,0,49,2684.71,345.46,-2339.25,51.4,0.062,0.017
"996",2011-12-12,53.7,53.84,51.89,52.84,5486800,49.054,"XOP",NA,NA,NA,17660.75,0,0,49,2589.16,249.91,-2339.25,51.4,0.025,0.012
"997",2011-12-13,53.16,54.2,50.9,51.41,6208700,47.726,"XOP",NA,NA,NA,17660.75,0,0,49,2519.09,179.84,-2339.25,51.4,-0.003,0.009
"998",2011-12-14,50.87,50.87,48.91,49.19,9818200,45.666,"XOP",NA,NA,NA,17660.75,0,0,49,2410.31,71.06,-2339.25,51.4,-0.046,0.004
"999",2011-12-15,50.15,50.29,48.75,49.17,8388600,45.647,"XOP",NA,NA,NA,17660.75,0,0,49,2409.33,70.08,-2339.25,51.4,-0.047,0.004
"1000",2011-12-16,49.62,50.41,49.29,50.09,7862600,46.648,"XOP","out","s","close",20092.13,-49,2431.38,0,0,92.13,92.13,0,-0.026,0.005
"1001",2011-12-19,50.35,50.5,48.38,48.61,6400200,45.27,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,-0.054,0.005
"1002",2011-12-20,49.64,51.33,49.62,51.2,5231800,47.682,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,-0.004,0.005
"1003",2011-12-21,51.16,52.11,50.34,51.99,5339400,48.418,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.011,0.005
"1004",2011-12-22,52.19,52.99,52.02,52.85,3784300,49.218,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.028,0.005
"1005",2011-12-23,52.98,53.23,52.43,52.84,1804300,49.209,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.028,0.005
"1006",2011-12-27,52.74,53.71,52.67,53.39,2445600,49.721,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.039,0.005
"1007",2011-12-28,53.4,53.56,51.71,52.01,3128700,48.436,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.012,0.005
"1008",2011-12-29,52.13,52.78,51.99,52.67,1917700,49.051,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.025,0.005
"1009",2011-12-30,52.45,53.03,52.44,52.69,2235600,49.069,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.025,0.005
"1010",2012-01-03,54.24,55,53.82,54.65,5230400,50.895,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.063,0.005
"1011",2012-01-04,54.49,55.41,54.02,55.29,3531500,51.491,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.075,0.005
"1012",2012-01-05,54.71,55.55,54.12,55.19,3563700,51.398,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.074,0.005
"1013",2012-01-06,55.26,55.45,54.54,54.59,3121600,50.839,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.062,0.005
"1014",2012-01-09,54.7,54.93,54.16,54.32,3763000,50.587,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.057,0.005
"1015",2012-01-10,55.39,55.62,54.83,55.06,5094500,51.277,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.071,0.005
"1016",2012-01-11,55.02,55.15,53.89,54.06,4890300,50.345,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.052,0.005
"1017",2012-01-12,53.86,54.39,53.4,53.57,6349300,49.889,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.042,0.005
"1018",2012-01-13,53.05,53.23,52.25,52.67,4303300,49.051,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.025,0.005
"1019",2012-01-17,53.45,53.69,52.79,53.26,4623800,49.6,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.036,0.005
"1020",2012-01-18,53.35,54.53,52.96,54.53,3916200,50.783,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.061,0.005
"1021",2012-01-19,54.82,54.94,53.9,54.12,4408500,50.401,"XOP",NA,NA,NA,20092.13,0,0,0,0,92.13,92.13,0,0.053,0.005
"1022",2012-01-20,54.09,54.15,53.33,53.79,4322600,50.094,"XOP","in","b","open",17603.99,46,-2488.14,46,2474.34,78.33,-2396.01,54.09,0.046,0.004
"1023",2012-01-23,54.22,55.59,54.09,55.43,5871300,51.621,"XOP",NA,NA,NA,17603.99,0,0,46,2549.78,153.77,-2396.01,54.09,0.078,0.008
"1024",2012-01-24,54.92,55.34,54.39,55.22,3081200,51.426,"XOP",NA,NA,NA,17603.99,0,0,46,2540.12,144.11,-2396.01,54.09,0.074,0.007
"1025",2012-01-25,55.04,56.93,54.44,56.75,4459400,52.85,"XOP",NA,NA,NA,17603.99,0,0,46,2610.5,214.49,-2396.01,54.09,0.104,0.011
"1026",2012-01-26,57.12,57.32,54.74,55.01,4009700,51.23,"XOP",NA,NA,NA,17603.99,0,0,46,2530.46,134.45,-2396.01,54.09,0.07,0.007
"1027",2012-01-27,54.63,55.85,54.62,55.65,3238900,51.826,"XOP",NA,NA,NA,17603.99,0,0,46,2559.9,163.89,-2396.01,54.09,0.082,0.008
"1028",2012-01-30,54.95,55.26,54.2,54.92,2492700,51.146,"XOP",NA,NA,NA,17603.99,0,0,46,2526.32,130.31,-2396.01,54.09,0.068,0.007
"1029",2012-01-31,55.44,55.6,53.99,54.58,3468500,50.83,"XOP",NA,NA,NA,17603.99,0,0,46,2510.68,114.67,-2396.01,54.09,0.062,0.006
"1030",2012-02-01,55.15,55.23,54.18,54.58,3715200,50.83,"XOP",NA,NA,NA,17603.99,0,0,46,2510.68,114.67,-2396.01,54.09,0.062,0.006
"1031",2012-02-02,54.72,55.43,54.33,54.9,3602200,51.128,"XOP",NA,NA,NA,17603.99,0,0,46,2525.4,129.39,-2396.01,54.09,0.068,0.006
"1032",2012-02-03,55.67,56.01,55.35,55.91,2748300,52.068,"XOP",NA,NA,NA,17603.99,0,0,46,2571.86,175.85,-2396.01,54.09,0.088,0.009
"1033",2012-02-06,55.8,57.1,55.4,57.08,3873100,53.158,"XOP",NA,NA,NA,17603.99,0,0,46,2625.68,229.67,-2396.01,54.09,0.11,0.011
"1034",2012-02-07,56.95,57.83,56.13,57.72,5200800,53.754,"XOP",NA,NA,NA,17603.99,0,0,46,2655.12,259.11,-2396.01,54.09,0.123,0.013
"1035",2012-02-08,57.93,58.32,57.15,57.79,3537500,53.819,"XOP",NA,NA,NA,17603.99,0,0,46,2658.34,262.33,-2396.01,54.09,0.124,0.013
"1036",2012-02-09,58,58.17,56.91,57.81,2984800,53.838,"XOP",NA,NA,NA,17603.99,0,0,46,2659.26,263.25,-2396.01,54.09,0.125,0.013
"1037",2012-02-10,57.56,57.81,57.1,57.42,3434000,53.474,"XOP",NA,NA,NA,17603.99,0,0,46,2641.32,245.31,-2396.01,54.09,0.117,0.012
"1038",2012-02-13,58.29,58.55,57.44,58.31,2117400,54.303,"XOP",NA,NA,NA,17603.99,0,0,46,2682.26,286.25,-2396.01,54.09,0.134,0.014
"1039",2012-02-14,58.26,59.03,58.2,58.76,3666800,54.722,"XOP",NA,NA,NA,17603.99,0,0,46,2702.96,306.95,-2396.01,54.09,0.143,0.015
"1040",2012-02-15,59.31,60.02,58.79,59.22,6771200,55.151,"XOP",NA,NA,NA,17603.99,0,0,46,2724.12,328.11,-2396.01,54.09,0.152,0.016
"1041",2012-02-16,59.17,60.51,58.57,60.35,5178500,56.203,"XOP",NA,NA,NA,17603.99,0,0,46,2776.1,380.09,-2396.01,54.09,0.174,0.019
"1042",2012-02-17,60.89,61,60.01,60.52,3174400,56.361,"XOP",NA,NA,NA,17603.99,0,0,46,2783.92,387.91,-2396.01,54.09,0.177,0.019
"1043",2012-02-21,61.11,61.29,60.51,60.93,4516100,56.743,"XOP",NA,NA,NA,17603.99,0,0,46,2802.78,406.77,-2396.01,54.09,0.185,0.02
"1044",2012-02-22,60.95,61.12,60.21,60.34,5794700,56.194,"XOP",NA,NA,NA,17603.99,0,0,46,2775.64,379.63,-2396.01,54.09,0.174,0.019
"1045",2012-02-23,60.08,61.17,59.48,61.14,5608600,56.939,"XOP",NA,NA,NA,17603.99,0,0,46,2812.44,416.43,-2396.01,54.09,0.189,0.021
"1046",2012-02-24,61.34,61.76,61.04,61.34,2829300,57.125,"XOP",NA,NA,NA,17603.99,0,0,46,2821.64,425.63,-2396.01,54.09,0.193,0.021
"1047",2012-02-27,60.98,61.77,60.54,61.17,4636200,56.967,"XOP",NA,NA,NA,17603.99,0,0,46,2813.82,417.81,-2396.01,54.09,0.19,0.021
"1048",2012-02-28,61.13,61.64,59.94,60.45,4652100,56.296,"XOP",NA,NA,NA,17603.99,0,0,46,2780.7,384.69,-2396.01,54.09,0.176,0.019
"1049",2012-02-29,60.54,60.93,58.71,59.32,7823900,55.244,"XOP",NA,NA,NA,17603.99,0,0,46,2728.72,332.71,-2396.01,54.09,0.154,0.017
"1050",2012-03-01,59.71,60.59,59.45,60.35,2903700,56.203,"XOP",NA,NA,NA,17603.99,0,0,46,2776.1,380.09,-2396.01,54.09,0.174,0.019
"1051",2012-03-02,60.32,60.32,58.89,59.05,5306600,54.992,"XOP",NA,NA,NA,17603.99,0,0,46,2716.3,320.29,-2396.01,54.09,0.149,0.016
